ID,day,month,year,place of marriage,forename of groom,surname of groom,occupation of groom,marital status of groom,age of groom,address of groom,forename of bride,surname of bride,occupation of bride,marital status of bride,age of bride,address of bride,groom's father's forename,groom's father's surname,groom's father's occupation,if groom's father deceased,groom's mother's forename,groom's mother's maiden surname,if groom's mother deceased,bride's father's forename,bride's father's surname,bride's father's occupation,if bride's father deceased,bride's mother's forename,bride's mother's maiden surname,if bride's mother deceased,notes1,gdeath,bdeath,GROOM_IDENTITY,BRIDE_IDENTITY,GROOM_MOTHER_IDENTITY,GROOM_FATHER_IDENTITY,BRIDE_MOTHER_IDENTITY,BRIDE_FATHER_IDENTITY,GROOM_BIRTH_RECORD_IDENTITY,BRIDE_BIRTH_RECORD_IDENTITY,GROOM_FATHER_BIRTH_RECORD_IDENTITY,GROOM_MOTHER_BIRTH_RECORD_IDENTITY,BRIDE_FATHER_BIRTH_RECORD_IDENTITY,BRIDE_MOTHER_BIRTH_RECORD_IDENTITY,BRIDE_IMMIGRANT_GENERATION,GROOM_IMMIGRANT_GENERATION
3468,24,SEPTEMBER,1858,"Scaurs Jedburgh ",Kieran,Hutcheson,BOOT CLOSER,B,27,"45 Duntaylor Avenue, Aberfeldy, Perth and Kinross",Sarah-louise,Leishman,MILLINER,S,22,"2 Park Terrace, Croc, North Ayrshire",Joseph,Hutcheson,LABOURER,,Adele,Millar,,Sean,Leishman,MILLWRIGHT,,Eleanor,Wood,,SYNTHETIC DATA PRODUCED USING VALIPOP,10829,11514,10829,11514,7846,8109,8498,8839,10829,11514,8109,7846,8839,8498,NA,NA
3470,8,JULY,1858,"Coplandhill Aberdeenshire",Fergus,Keir,HOUSE CARPENTER,B,22,"1 Carbost Mor Road, Highland",Alexandra,Amos,SCHOLAR,S,20,"56 Fairwinds Place, Coplandhill, Aberdeenshire",Curtis,Keir,GRAIN MERCHANT MASTER EMPLOYING 1 MAN,,Eleanor,Brown,,Adam,Amos,COAL MINER,,Maria,Logan,,SYNTHETIC DATA PRODUCED USING VALIPOP,11523,11908,11523,11908,8570,9105,10054,9197,11523,11908,9105,8570,9197,10054,NA,NA
3471,6,APRIL,1858,"Highland",Matthew,Hawthorne,COAL MINER,B,20,"1 Dales View Place, Meethill, Peterhead",Natasha,Smith,SCHOLAR,S,18,"1 Dales View Drive, Meethill, Peterhead",Richard,Hawthorne,FARMER OF 70 ACRES EMPLOYING 2 MEN,,Heidi,Mcguire,,Rhys,Smith,COALMINER,,Angela,Dunnett,,SYNTHETIC DATA PRODUCED USING VALIPOP,11641,11858,11641,11858,8722,7565,8576,8941,11641,11858,7565,8722,8941,8576,NA,NA
3472,5,FEBRUARY,1858,"Genoch Farm South Ayrshire",Kieran,Mcdonald,IRONMONGERS ASSISTANT,B,21,"2 St Cuthberts Court, Wilton, Hawick",Joanna,Young,SCHOLAR,S,18,"7 Athol Court, Scaurs, Jedburgh",Alex,Mcdonald,WOOLEN DRAPER,,Shauna,Macdonald,,Liam,Young,FARMER OF 11 ACRES,,Shannon,Aitken,,SYNTHETIC DATA PRODUCED USING VALIPOP,11567,11892,11567,11892,9350,9595,9316,9339,11567,11892,9595,9350,9339,9316,NA,NA
3473,1,DECEMBER,1858,"Aberdeenshire",Brandon,Mcguire,SCHOLAR,B,20,"43 Ard Struan Road, Highland",Jennifer,Keir,SCHOLAR,S,18,"43 Duntaylor Avenue, Aberfeldy, Perth and Kinross",Joseph,Mcguire,PORTER IN COTTON FACTORY,,Lydia,Webb,,Robert,Keir,MASON JOURNEY M,,Kerryn,Green,,SYNTHETIC DATA PRODUCED USING VALIPOP,11733,11882,11733,11882,8504,8349,9064,8687,11733,11882,8349,8504,8687,9064,NA,NA
3474,14,JULY,1858,,Michael,Mowbray,TAILOR,B,27,"1 Bentalla Crescent, Argyll and Bute",Daisy,Laing,DOMESTIC SERV,S,24,"1 Bentalla Crescent, Argyll and Bute",Jack,Mowbray,BAKER & MERCHANT,,Courtney,Duncan,,Oliver,Laing,LABORER,,Olivia,Mcdowall,,SYNTHETIC DATA PRODUCED USING VALIPOP,11405,11864,11405,11864,8382,7931,8708,8527,11405,11864,7931,8382,8527,8708,NA,NA
3475,23,APRIL,1858,"Scottish Borders",Jake,Aitchison,CITY PORTER,B,24,"142 Cove Gardens, Cove Bay, Aberdeen City",Lucy,Rice,,S,18,"16 Castle Road, Genoch Farm, South Ayrshire",Jordan,Aitchison,QUARRIER,,Codey,Gillespie,,Matthew,Rice,COACHMAN,,Rhian,Smith,,SYNTHETIC DATA PRODUCED USING VALIPOP,11201,11888,11201,11888,8442,8345,9210,8899,11201,11888,8345,8442,8899,9210,NA,NA
3476,31,AUGUST,1858,"Allanbank Lauder ",John,Porter,PLOUGHMAN,B,23,"23 St Molios Park, Croc, North Ayrshire",Charlotte,Saunders,,S,19,"2 Cora Linn Court, North Ayrshire",Alexander,Porter,TAILOR,,Jessie,Kelman,,Oliver,Saunders,WOOL FACTORY WORKER,,Francesca,Browning,,SYNTHETIC DATA PRODUCED USING VALIPOP,11431,11872,11431,11872,8808,8607,8838,7929,11431,11872,8607,8808,7929,8838,NA,NA
3480,15,NOVEMBER,1858,"Auld Toon Stonehaven ",Jared,Mclaren,SCHOLAR,B,17,"1 Ink Bottle Way, Glenury, Aberdeenshire",Jade,Patterson,,S,19,"1 Dobson Drive, Batties Den, Angus",Owain,Mclaren,GENERAL LABOURER,,Helen,Paterson,,Nathan,Patterson,RAILWAY POINTSMAN,,Chloe,Mclaren,,SYNTHETIC DATA PRODUCED USING VALIPOP,12387,12138,12387,12138,9932,8245,9444,6729,12387,12138,8245,9932,6729,9444,NA,NA
3483,10,OCTOBER,1858,"Croc North Ayrshire",Phillip,Neilson,AP ENGINE SMITH,B,23,"2 The Croft, The Holmes, Scottish Borders",Tahlia,Fullarton,,S,17,"1 Marshal Keith Drive, Waterside, Aberdeenshire",Tommy,Neilson,MILLWRIGHT,,Chelsea,Feeley,,David,Fullarton,FARMER'S SON,,Rosalind,Macphail,,SYNTHETIC DATA PRODUCED USING VALIPOP,11433,12142,11433,12142,8886,8717,9526,9555,11433,12142,8717,8886,9555,9526,NA,NA
3484,25,NOVEMBER,1859,"Lessudden House Scottish Borders",Oliver,Hay,PLOUGHMAN,W,64,"1591 Castle Road, South Ayrshire",Holly,Mcmillan,MERCHANT,S,45,"2 Lower Station Road, Auchreoch, Stirling",Jake,Hay,LABOURER,,Kerri-ann,Wood,,Brodie,Mcmillan,SPIRIT DEALER,,Phoebe,Smart,,SYNTHETIC DATA PRODUCED USING VALIPOP,7551,9450,7551,9450,5204,4847,7694,7207,7551,9450,4847,5204,7207,7694,NA,NA
3486,30,NOVEMBER,1859,"Aberdeenshire",Levi,Patterson,PORTER,B,26,"1 Cille Bha 'Nain, Buailledubh, Na h-Eileanan Siar",Chloe,Robinson,,S,33,"1 Leideag, Na h-Eileanan Siar",Nathan,Patterson,RAILWAY POINTSMAN,,Hayley,Mckillop,,Benjamin,Robinson,COTTON WEAVER,,Emma,Hobson,,SYNTHETIC DATA PRODUCED USING VALIPOP,11207,10394,11207,10394,8386,6729,7560,6641,11207,10394,6729,8386,6641,7560,NA,NA
3487,21,DECEMBER,1859,"Girvan South Ayrshire",Samuel,Bull,GARDENER (JOURNEYMAN),B,30,"1 Craigerne Drive, Kingsmuir, Peebles",Olivia,Logan,GOVERNESS,S,34,"1 Fairways, Abbotsmeadow, Melrose",Mohammed,Bull,H L WEAVER (MIXED FABRICS) & GROCER,,Daire,Mclaughlin,,Jed,Logan,COPPER SMITH,,Stacey,Hay,,SYNTHETIC DATA PRODUCED USING VALIPOP,10729,10358,10729,10358,8022,8043,6980,6903,10729,10358,8043,8022,6903,6980,NA,NA
3488,9,JULY,1859,"Drumardoch Farm Callander ",Daniel,Innes,HOUSE PAINTER,B,35,"1 Tom Stewart Lane, Northbank Farm Steadings, St Andrews",Leoni,Mcmillan,DOMESTIC SERVANT,S,33,"1 John Street, Northbank Farm Steadings, St Andrews",Harry,Innes,CABINET MAKER,,Charlotte,Williams,,James,Mcmillan,CONTRACTOR PUBLIC WORKS,,Amber,Rice,,SYNTHETIC DATA PRODUCED USING VALIPOP,10199,10426,10199,10426,7554,6837,8506,8139,10199,10426,6837,7554,8139,8506,NA,NA
3489,24,JUNE,1859,"The Lees Coldstream ",Adam,Begg,IRON WORKS LABOURER,B,35,"7 Castle Road, Genoch Farm, South Ayrshire",Bethany,Brown,WORKER IN POTTERY,S,33,"9 Hillside Terrace, Croc, North Ayrshire",Charlie,Begg,SHOEMAKER,,Hayleigh,Wood,,Tomas,Brown,LAND OVERSEER,,Anika,Hawthorne,,SYNTHETIC DATA PRODUCED USING VALIPOP,10191,10412,10191,10412,7488,7449,7852,8033,10191,10412,7449,7488,8033,7852,NA,NA
3490,5,JULY,1859,"Bridge of Don Aberdeen City",Joseph,Syme,GROCER & SPIRIT DEALER,B,42,"1 St Michaels Road, Heatherknowe, Aberdeenshire",Charlotte,Garland,,D,36,"33 Gordon Brown Place, Highland",Muhammed,Syme,TAYLOR,,Melissa,Millar,,Daniel,Garland,SPINDLE MAKER,,Katie,Johnstone,,SYNTHETIC DATA PRODUCED USING VALIPOP,9663,10380,9663,10380,7650,7287,7472,7615,9663,10380,7287,7650,7615,7472,NA,NA
3492,6,OCTOBER,1859,"West End Scottish Borders",Samuel,Donald,COAL MINER,W,31,"5 Paterson Gardens, West End, Scottish Borders",Megan,Little,DOMESTIC SERV,S,27,"1 Milton Wynd, South Ayrshire",Jack,Donald,ROPE MAKER,,Eve,Schofield,,Thomas,Little,COAL MINER,,Madeline,Stuart,,SYNTHETIC DATA PRODUCED USING VALIPOP,10513,10810,10513,10810,7752,7379,7328,7017,10513,10810,7379,7752,7017,7328,NA,NA
3493,27,MARCH,1859,"Aberdeenshire",Eden,Clark,AG LAB,B,32,"4 Cille Bha 'Nain, Buailledubh, Na h-Eileanan Siar",Rebecca,Logan,,S,28,"1597 Castle Road, South Ayrshire",Jack,Clark,RETIRED FROM SERVICE,,Emily,Gardiner,,Jediah,Logan,COAL MINER,,Emily,Ramsay,,SYNTHETIC DATA PRODUCED USING VALIPOP,10403,10852,10403,10852,7714,6911,8250,7837,10403,10852,6911,7714,7837,8250,NA,NA
3494,13,OCTOBER,1859,"Argyll and Bute",Lewis,Connelly,LINEN BLEACHER,W,65,"1 Shanwell Road, The Roundel, Tayport",Rebecca,Lyon,DRESSMAKER,S,28,"9 Dal nan Each, Highland",Kieran,Connelly,COMMISSION AGENT DEALING CHEEFLY IN SUGAR,,Samantha,Aitkenhead,,Oluwadamilare,Lyon,ASST SUPDT OF FIRE ENGINE,,Ellie,Fitzsimmons,,SYNTHETIC DATA PRODUCED USING VALIPOP,7197,10840,7197,10840,5208,4509,8094,7831,7197,10840,4509,5208,7831,8094,NA,NA
3495,18,APRIL,1859,"Highland",Matthew,Wood,SCHOLAR,B,16,"92 Back Road, Aberdeenshire",Stephanie,Mcdonald,AGRI LABOURER,S,24,"6 Younger Place, Fife",Christopher,Wood,AG LAB,,Katrina,Fleming,,Samuel,Mcdonald,DYE WORKER,,Georgia,Hart,,SYNTHETIC DATA PRODUCED USING VALIPOP,12081,11202,12081,11202,8414,8223,8412,8427,12081,11202,8223,8414,8427,8412,NA,NA
3496,31,AUGUST,1859,"Aberdeenshire",Henry,Jordan,PLASTERER,B,24,"1 Moor Road, Claggan, Highland",Miriam,Bull,HOUSE MAID,S,25,"1 Craigerne Drive, Kingsmuir, Peebles",Tristan,Jordan,CROFTER,,Katie,Nicoll,,Mohammed,Bull,H L WEAVER (MIXED FABRICS) & GROCER,,Daire,Mclaughlin,,SYNTHETIC DATA PRODUCED USING VALIPOP,11229,11180,11229,11180,9194,8613,8022,8043,11229,11180,8613,9194,8043,8022,NA,NA
3497,2,MAY,1859,"Troon South Ayrshire",Jack,Porter,PAPER MAKER,B,23,"23 St Molios Park, Croc, North Ayrshire",Simran,Hobson,MILLWORKER,S,27,"3 Janefield Rise, Allanbank, Lauder",Alexander,Porter,LABOURER,,Jessie,Kelman,,Jonah,Hobson,PLOUGHMAN,,Lucie,Clark,,SYNTHETIC DATA PRODUCED USING VALIPOP,11555,11150,11555,11150,8808,8607,7628,7825,11555,11150,8607,8808,7825,7628,NA,NA
3498,29,OCTOBER,1859,"Allanbank Lauder ",Ryan,Aitchison,COAL MINER,B,24,"3 Queen Street, Calton, Campbeltown",Abbie,Hart,DOMESTIC SERVANT,S,27,"4 Bail Ur, Highland",Luke,Aitchison,DOCK LABOURER,,Chloe,Johnstone,,Adam,Hart,LAB ON TURNPIKE ROAD,,Poppy,Craig,,SYNTHETIC DATA PRODUCED USING VALIPOP,11541,11182,11541,11182,8786,8807,8096,8037,11541,11182,8807,8786,8037,8096,NA,NA
3499,29,SEPTEMBER,1859,"Auchreoch Stirling",Steven,Aitchison,IORN FOUNDER,B,25,"1 Fraser Place, Timmergreens, Angus",Rebecca,Whiteford,,S,25,"1 Burnbank Terrace, Stenton, Fife",Scott,Aitchison,AGRI LABOURER,,Lauren,Lawson,,Darnell,Whiteford,WATCHMAN,,Shirin,Martin,,SYNTHETIC DATA PRODUCED USING VALIPOP,11329,11178,11329,11178,8810,8255,8008,8049,11329,11178,8255,8810,8049,8008,NA,NA
3500,17,FEBRUARY,1859,"Scaurs Jedburgh ",Michael,Davies,FISHERMAN,B,29,"1 Balgibbon Drive, Braeleny Farm, Callander",Rosanna,Smith,CHAMBERMAID,S,25,"21 Glencraig Place, Croc, North Ayrshire",Jack,Davies,RAILWAY POINTSMAN,,Amy,Spiers,,Daniel,Smith,POLICE CONSTABLE,,Louisa,Garland,,SYNTHETIC DATA PRODUCED USING VALIPOP,10741,11136,10741,11136,8322,8205,7266,7895,10741,11136,8205,8322,7895,7266,NA,NA
3501,12,JUNE,1859,"Girvan South Ayrshire",George,Fell,WALET MAKER JOURNIE,B,28,"6 Cherry Bank, Southfield, Scottish Borders",Demi,Penman,WEAVER,S,26,"1 Fairhaven, South Ayrshire",Cameron,Fell,LABOURER,,Madeleine,Beaton,,Joshua,Penman,HIDE MERCHANT'S PORTER,,Sarah,Brand,,SYNTHETIC DATA PRODUCED USING VALIPOP,10969,11196,10969,11196,8336,8147,8352,7353,10969,11196,8147,8336,7353,8352,NA,NA
3502,25,OCTOBER,1859,"Perth and Kinross",Al,Leishman,LABOURER,W,39,"1 Cheviot Road, West End, Hawick",Delphi,Mcfarlane,PLOUGHMAN'S WIFE,S,28,"31 West Braes, Crail, Fife",Rickie,Leishman,SLATER,,Grace,Thomson,,Joseph,Mcfarlane,PHOTOGRAPHIC ARTIST,,Charlotte,Smith,,SYNTHETIC DATA PRODUCED USING VALIPOP,9945,11162,9945,11162,6898,6499,7820,7903,9945,11162,6499,6898,7903,7820,NA,NA
3503,21,MARCH,1859,"Portlethen Aberdeenshire",Brandon,Petrie,SCHOLAR,B,19,"1 Lindsay Gardens, Riccarton, East Ayrshire",Stephanie,Paterson,,S,19,"5 Clanranald Terrace, Highland",Connor,Petrie,ARCHITECT,,Sally,Broadfoot,,Joseph,Paterson,FIREMAN,,Chloe,Beaton,,SYNTHETIC DATA PRODUCED USING VALIPOP,12013,11876,12013,11876,9310,8507,8910,8777,12013,11876,8507,9310,8777,8910,NA,NA
3504,13,JULY,1859,,Joshua,Logan,COTTON WEAVER,D,37,"5 School Park, Highland",Holly,Laing,,S,26,"3 Chapelwell Drive, Aberdeenshire",Ciaran,Logan,MILLER,,Shannon,Hobson,,Benjamin,Laing,PRINTMAN & AGENT,,Maariyah,Kerr,,SYNTHETIC DATA PRODUCED USING VALIPOP,10631,11880,10631,11880,7942,7827,9036,9107,10631,11880,7827,7942,9107,9036,NA,NA
3505,25,JUNE,1859,"Troon South Ayrshire",Thomas,Smith,SCHOLAR,B,17,"36 Loaning Crescent, Kingsmuir, Peebles",Evan,Lyon,SCHOLAR,S,18,"11 The Green, Swinton Dene, Scottish Borders",Alexander,Smith,MARINER M S,,Madeleine,Hay,,Xavier,Lyon,PAINTER JOURNEYMAN,,Kate,Jordan,,SYNTHETIC DATA PRODUCED USING VALIPOP,12139,11998,12139,11998,9546,9539,9104,7999,12139,11998,9539,9546,7999,9104,NA,NA
3506,27,APRIL,1859,"Highland",Thomas,Johnson,SCHOLAR,B,18,"1 St Michaels Place, Aberdeenshire",Kimia,Smith,SCHOLAR,S,18,"1 Dales View Drive, Meethill, Peterhead",Jordan,Johnson,BOOK SELLER,,Chelsea,Hassan,,Rhys,Smith,COALMINER,,Angela,Dunnett,,SYNTHETIC DATA PRODUCED USING VALIPOP,11903,11972,11903,11972,9534,9195,8576,8941,11903,11972,9195,9534,8941,8576,NA,NA
3507,31,AUGUST,1859,"Coplandhill Aberdeenshire",Liam,Mcgarva,COACH TRIMMER,B,23,"1 Evan Road, Dumfries and Galloway",Jessica,Jordan,SCHOLAR,S,18,"44 Ard Struan Road, Highland",Tobias,Mcgarva,FARMER OF 170 ACRES,,Ellie,Duncan,,Zak,Jordan,FARMER OF 40 ACRES,,Amy,Spiers,,SYNTHETIC DATA PRODUCED USING VALIPOP,11309,11952,11309,11952,8502,7455,8408,8353,11309,11952,7455,8502,8353,8408,NA,NA
3508,27,JUNE,1859,"East Lothian",Amardeep,Ramsay,PLOUGHMAN,B,23,"6 Glencraig Place, Croc, North Ayrshire",Sophie,Hutcheson,SCHOLAR,S,19,"3 Endrick Way, Drumbeg, Stirling",George,Ramsay,PAROCHIAL SCHOOLMASTER,,Hannah,Duncan,,Timothy,Hutcheson,COAL MINER,,Nicole,Reid,,SYNTHETIC DATA PRODUCED USING VALIPOP,11535,12012,11535,12012,8684,8519,9346,9029,11535,12012,8519,8684,9029,9346,NA,NA
3509,23,SEPTEMBER,1859,"Croc North Ayrshire",Sohrab,Donald,SHOEMAKER,B,23,"1 Gordon Road, Bridge of Don, Aberdeen City",Emily,Mackenzie,SCHOLAR,S,20,"2 Lothian Street, Wilton, Hawick",Nathan,Donald,RETIRED HAWKER,,Iram,Smith,,Isaac,Mackenzie,LABOURER,,Hannah,Mcguire,,SYNTHETIC DATA PRODUCED USING VALIPOP,11487,11966,11487,11966,8018,8009,8620,8917,11487,11966,8009,8018,8917,8620,NA,NA
3510,20,MAY,1859,"The Lees Coldstream ",Scott,Smith,,B,28,"21 Glencraig Place, Croc, North Ayrshire",Sarah,Webster,SCHOLAR,S,19,"1 Carsie Road, Perth and Kinross",Daniel,Smith,POLICE CONSTABLE,,Louisa,Garland,,James,Webster,AG LAB,,Jade,Donald,,SYNTHETIC DATA PRODUCED USING VALIPOP,10793,11982,10793,11982,7266,7895,8774,9011,10793,11982,7895,7266,9011,8774,NA,NA
3511,14,SEPTEMBER,1859,"Auchreoch Stirling",Marcus,Connelly,COTTON WEAVER,B,39,"115 Pipeland Road, Northbank Farm Steadings, St Andrews",Sarah,Fullarton,DAUR OF LABOUR WIFE,S,16,"1 Marshal Keith Drive, Waterside, Aberdeenshire",Charles,Connelly,FARMER OF 35 ACRES,,Madison,O'donnell,,David,Fullarton,COAL MINER,,Rosalind,Macphail,,SYNTHETIC DATA PRODUCED USING VALIPOP,9841,12482,9841,12482,6928,6657,9526,9555,9841,12482,6657,6928,9555,9526,NA,NA
3512,18,SEPTEMBER,1859,"Hillpark Bannockburn ",Harry,Kelman,FARMER'S SON,B,24,"6 Kilrenny Lea, Cellardyke, Fife",Rosie,Little,SCHOLAR,S,16,"2 Paterson Gardens, West End, Scottish Borders",Bradley,Kelman,RETIRED TEACHER,,Rebecca,Hart,,Harry,Little,STONEHEWER,,Holly,Doig,,SYNTHETIC DATA PRODUCED USING VALIPOP,11743,12742,11743,12742,8588,8391,10200,9971,11743,12742,8391,8588,9971,10200,NA,NA
3513,10,JANUARY,1859,,James,Duncan,COOPER,B,34,"43 Chalmers Court, Three Bridges, Inveraray",Kathryn,Watson,,S,21,"43 Chalmers Court, Three Bridges, Inveraray",Luke,Duncan,PLASTERER,,Laura,Craig,,Juned,Watson,FARM OVERSEER,,Michelle,Hay,,SYNTHETIC DATA PRODUCED USING VALIPOP,11203,12704,11203,12704,8384,7911,9338,8533,11203,12704,7911,8384,8533,9338,NA,NA
3515,2,JUNE,1860,"Auld Toon Stonehaven ",Edwin,Beaton,BOOT & SHOE SALESMAN,B,34,"1 Insh Road, Highland",Hollie,Mcmillan,CROFTER'S DAUR,W,41,"9 Crosbie Road, Troon, South Ayrshire",Oliver,Beaton,GROCER & RETAILER OF SPIRITS,,Mary,Duncan,,Jack,Mcmillan,STATIONER & BOOKSELLER,,Chanel,Murray,,SYNTHETIC DATA PRODUCED USING VALIPOP,10419,9702,10419,9702,8100,8247,6436,5935,10419,9702,8247,8100,5935,6436,NA,NA
3516,25,MAY,1860,"Wilton Hawick ",Jad,Christie,FITTER IRON SHIP BUILDER,B,35,"10 Bracklinn Road, Drumardoch Farm, Callander",Danielle,Young,,W,42,"1 South Lochan, Sanquhar, Dumfries and Galloway",Halil,Christie,SOLICITOR EMPLOYING CLERKS,,Caitlin,Paterson,,Elliott,Young,LABOURER,,Rebecca,Gibb,,SYNTHETIC DATA PRODUCED USING VALIPOP,10547,9770,10547,9770,8682,8105,8144,7457,10547,9770,8105,8682,7457,8144,NA,NA
3517,7,NOVEMBER,1860,"Croc North Ayrshire",Aaron,O'donnell,SCHOLAR,B,18,"4 Larkhall Burn, Glenburn Hall, Jedburgh",Bethany,Mcdonald,FARMER'S WIFE,S,38,"128 The Glebe, East Lothian",Connor,O'donnell,MASON JOUR,,Bethany,Gardiner,,Liam,Mcdonald,SHOE MAKER,,Emma,Howie,,SYNTHETIC DATA PRODUCED USING VALIPOP,12065,9828,12065,9828,8080,7735,6740,5291,12065,9828,7735,8080,5291,6740,NA,NA
3518,3,JULY,1860,"Drumardoch Farm Callander ",Samuel,Young,AG LAB,B,30,"7 Bracklinn Road, Drumardoch Farm, Callander",Shannon,Mclaren,AG LAB,W,37,"2 Thistle Lane, Northbank Farm Steadings, St Andrews",Elliott,Young,LABOURER,,Rebecca,Gibb,,Matthew,Mclaren,SHEPHERD,,Remmi,Aitken,,SYNTHETIC DATA PRODUCED USING VALIPOP,10847,10102,10847,10102,8144,7457,8380,7641,10847,10102,7457,8144,7641,8380,NA,NA
3519,28,APRIL,1860,"Warddykes Arbroath ",Jack,Mclachlan,HOUSE PROPRIETOR OF FUND HOLDER,W,46,"3 Lochandhu Road, Argyll and Bute",Jessica,Burns,SEAMSTER,W,39,"8 School Park, Highland",Connor,Mclachlan,CROFTER,,Molly,Burns,,Jed,Burns,GARDNER,,Ella,Murray,,SYNTHETIC DATA PRODUCED USING VALIPOP,9219,10038,9219,10038,6832,6633,6880,6129,9219,10038,6633,6832,6129,6880,NA,NA
3521,10,MARCH,1860,"Cairnie Angus",Zacharie,Clow,LITHOGRAPHIC PRINTER,W,55,"1 Arranton Place, Croc, North Ayrshire",Selma,White,WAREHOUSE WORKER,W,37,"1 Lochandhu Road, Argyll and Bute",Ciaran,Clow,COTTON WEAVER,,Sarah,Ramsay,,Timothy,White,TOBACCONIST'S SHOPMAN,,Daisy,Logan,,SYNTHETIC DATA PRODUCED USING VALIPOP,8429,10240,8429,10240,6294,6481,6840,7179,8429,10240,6481,6294,7179,6840,NA,NA
3522,5,JULY,1860,"Highland",Rhys,Smith,LABOURER,W,41,"3 Morven Crescent, Blackhouse, Peterhead",Emma,Mckinlay,AG LAB,D,36,"9 Milton Wynd, South Ayrshire",Thomas,Smith,SKINNER,,April,Smith,,Wesley,Mckinlay,COMB MAKER,,Eve,Mcmurray,,SYNTHETIC DATA PRODUCED USING VALIPOP,9851,10468,9851,10468,7108,6565,7064,6625,9851,10468,6565,7108,6625,7064,NA,NA
3523,21,JUNE,1860,"West End Scottish Borders",Nathan,Green,GROCERS ASSISTMENT,B,29,"21 St Molios Park, Croc, North Ayrshire",Ebonie,Mclaren,N K,W,35,"29 St Molios Park, Croc, North Ayrshire",James,Green,COAL MINER,,Rosemarie,Smith,,Jamie,Mclaren,SHOE MAKER,,Leah,Christie,,SYNTHETIC DATA PRODUCED USING VALIPOP,11213,10492,11213,10492,8618,8419,7390,7299,11213,10492,8419,8618,7299,7390,NA,NA
3524,19,APRIL,1860,"Aberdeenshire",Alexander,Smith,BAKER,B,28,"1 Dail a' Chladaich, Highland",Lauren,Hutcheson,DOMESTIC SERVANT,S,28,"45 Duntaylor Avenue, Aberfeldy, Perth and Kinross",Devan,Smith,SAILOR MERCH SERV,,Lois,Muir,,Joseph,Hutcheson,LABOURER,,Adele,Millar,,SYNTHETIC DATA PRODUCED USING VALIPOP,10719,10830,10719,10830,7644,7467,7846,8109,10719,10830,7467,7644,8109,7846,NA,NA
3525,10,DECEMBER,1860,"Portree Highland",Callum,Jordan,ROAD SURVEYOR,B,44,"1 Dechmont, Whitehills, East Kilbride",Mia,Clifford,,S,30,"1 Fleeman Avenue, Aberdeenshire",Jack,Jordan,UNABLE TO WORK,,Megan,Paterson,,Joshua,Clifford,EARTHENWARE DEALER,,Chloe,Wilson,,SYNTHETIC DATA PRODUCED USING VALIPOP,9429,10868,9429,10868,6834,6887,8530,7203,9429,10868,6887,6834,7203,8530,NA,NA
3526,30,SEPTEMBER,1860,,William,Currie,CROFTER,B,40,"39 Ard Struan Road, Highland",Abigail,Leishman,WOOLEN WEAVERESS,S,45,"39 Ard Struan Road, Highland",Ethan,Currie,WOOLEN WEAVER,,Rosalind,Macphail,,Sean,Leishman,LAB FOUNDRY,,Eleanor,Wood,,SYNTHETIC DATA PRODUCED USING VALIPOP,11791,11098,11791,11098,9526,8993,8498,8839,11791,11098,8993,9526,8839,8498,NA,NA
3528,11,NOVEMBER,1860,"Fife",Cavan,Mcdowall,GARDENER,B,21,"8 Cowden Road, Perth and Kinross",Charlotte,Dalgarno,DARNER,S,27,"1 Lorn View, Argyll and Bute",Luke,Mcdowall,,,Jessica,Connelly,,Richard,Dalgarno,COACHMAN,,Grace,Donald,,SYNTHETIC DATA PRODUCED USING VALIPOP,11877,11158,11877,11158,9030,8489,7740,7075,11877,11158,8489,9030,7075,7740,NA,NA
3529,24,AUGUST,1860,"Dumfries and Galloway",Harry,Gillespie,JOINER (JOURNEYMAN),B,23,"2 Nelson Place, Dumfries and Galloway",Mollie,Mcdowall,DOMESTIC SERV,S,27,"1 South Dewar Street, Baldridge, Dunfermline",Ryan,Gillespie,SHOEMAKER,,Abbie,Little,,Jordan,Mcdowall,CARPENTER,,Poppy,Smith,,SYNTHETIC DATA PRODUCED USING VALIPOP,11529,11204,11529,11204,8602,8515,8394,7755,11529,11204,8515,8602,7755,8394,NA,NA
3530,30,JULY,1860,"Pulteneytown Wick ",Jack,Anderson,STONE MASON (JOURNEYMAN),B,24,"253 Golf Course Road, Girvan, South Ayrshire",Emily,Hobson,DOMESTIC SERT,S,27,"568 Rathad an Duin, Na h-Eileanan Siar",Angus,Anderson,GARDINER (JOURNEYMAN),,Katrina,Mcmillan,,Sheikh,Hobson,BRICKMAKER JOURNEY,,Emma,Watson,,SYNTHETIC DATA PRODUCED USING VALIPOP,11509,11222,11509,11222,8410,7919,8932,8039,11509,11222,7919,8410,8039,8932,NA,NA
3531,7,MARCH,1860,"Kilwinning North Ayrshire",Hassan,O'connor,COAL DRAWER,B,32,"3 John Street, Northbank Farm Steadings, St Andrews",Rema,Campbell,SERVANT (DOMESTIC),S,26,"2 Smithy Croft, Allanbank, Lauder",Samuel,O'connor,COTTON WINDER,,Bethany,Ferguson,,Harry,Campbell,FISHERMAN,,Yewande,Laing,,SYNTHETIC DATA PRODUCED USING VALIPOP,10639,11220,10639,11220,8098,7289,8916,8509,10639,11220,7289,8098,8509,8916,NA,NA
