ID,forename(s) of deceased,surname of deceased,occupation,marital status,sex,name of spouse,spouse's occ,day,month,year,address,age at death,father's forename,father's surname,father's occupation,if father deceased,mother's forename,mother's maiden surname,mother's occupation,if mother deceased,death code A,death code B,death code C,notes1,Birth,mar,DECEASED_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,SPOUSE_IDENTITY,BIRTH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,SPOUSE_MARRIAGE_RECORD_IDENTITY,SPOUSE_BIRTH_RECORD_IDENTITY,IMMIGRANT_GENERATION
6446,Lucy,Hilton,PAUPER (NURSE),R,F,Callum Reid,LABOURER,8,MARCH,1865,"21 Castlemains Place, East Lothian",81,Connor,Hilton,,D,Lauren,Kelman,,D,R53.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6446,2189,6446,3938,3695,6663,6446,1131,3695,3938,2189,6663,NA
6490,Georgia,Mclaren,HIS WIFE,W,F,Hasan Brand,MERCHANT,14,APRIL,1865,"105 The Glebe, Allanbank, Lauder",81,Jak,Mclaren,,D,Emma,Johnstone,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6490,1816,6490,4770,4541,5541,6490,1329,4541,4770,1816,5541,NA
6418,Kate,Macdonald,CROFTER'S WIDOW,W,F,Shayne Cameron,SLATE MERCHANT EMPLOYS 20 MEN,2,MAY,1865,"1 Hill Avenue, Pulteneytown, Wick",82,Peter,Macdonald,,D,Stephanie,Garland,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6418,2324,6418,3550,3441,6809,6418,1123,3441,3550,2324,6809,NA
6424,Emma,Bond,NO PROFESSION,W,F,Rory Forbes,TAILOR,28,NOVEMBER,1866,"1 Sauchie Court, Hillpark, Bannockburn",83,Callum,Bond,,D,Alexandra,Davidson,,D,R54.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6424,1835,6424,3658,3709,6463,6424,1242,3709,3658,1835,6463,NA
6436,Chanel,Murray,MERCHCHANTS WIFE,W,F,Fabio Mcneill,PAUPER,20,JANUARY,1867,"4 Gowanlea, The Lees, Coldstream",83,Billy,Murray,,D,Madeline,Murphy,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6436,2325,6436,3868,3657,6053,6436,1066,3657,3868,2325,6053,NA
6486,Fiona,Howie,,W,F,Lewis Jordan,SILK WEAVER,20,JANUARY,1867,"1 Kilrenny Lea, Cellardyke, Fife",84,Corey,Howie,,D,Rebecca,Mccluskey,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6486,1709,6486,4594,4347,5953,6486,1199,4347,4594,1709,5953,NA
6564,Tegan,Mackenzie,,W,F,Mohammed Haig,BUTLER,29,MARCH,1856,"9 Arranton Place, Croc, North Ayrshire",72,Patrick,Mackenzie,,D,Sophie,Robb,,D,C20.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6564,2056,6564,4582,4591,6727,6564,1279,4591,4582,2056,6727,NA
6572,Courtney,Jackson,PAUPER MIDWIFE,W,F,Bradley Robertson,CROFTER OF 8 AC,5,FEBRUARY,1856,"54 Dalchiaran, Perth and Kinross",71,Jack,Jackson,,D,Amy,Young,,D,J11.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6572,2082,6572,4822,3931,6107,6572,1352,3931,4822,2082,6107,NA
6554,Adele,Wilson,,W,F,Saqib Clark,AG LAB,20,JULY,1857,"58 Ard Struan Road, Highland",73,Robert,Wilson,,D,Chloe,Ferguson,,D,R09.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6554,2327,6554,4312,4373,6753,6554,1218,4373,4312,2327,6753,NA
6562,Jessica,Webster,,W,F,Charlie Wilson,FARME 367 3/4 ACRES EMPLOYS 10 MEN & 1 BOY,12,JANUARY,1857,"1 The Croft, The Roundel, Leuchars",72,Owen,Webster,,D,Joanna,Stewart,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6562,1884,6562,4450,4447,5973,6562,1346,4447,4450,1884,5973,NA
6556,Lorna,Porter,,R,F,Ryan Mcgarva,SHOEMAKER,17,JULY,1858,"5 Milton Wynd, South Ayrshire",73,Sean,Porter,,D,Flora,Smith,,D,R54.02,I50.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,6556,2427,6556,4308,4433,7001,6556,1274,4433,4308,2427,7001,NA
6576,Hamda,Clark,,W,F,Mitchell Howie,BRICKLAYER'S LABOURER,1,JANUARY,1859,"1 Andrew Welsh Way, Warddykes, Arbroath",74,James,Clark,,D,Hannah,Melville,,D,R53.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6576,2023,6576,4890,4569,6733,6576,1355,4569,4890,2023,6733,NA
6566,Kimberley,Hogg,FUND HOLDER,W,F,Joshua Syme,FISHERMAN,1,JULY,1860,"1 Factor's Park, Allanbank, Lauder",75,Remel,Hogg,,D,Rebecca,Hay,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6566,2426,6566,4650,4159,7907,6566,1348,4159,4650,2426,7907,NA
6600,Faatimah,Davidson,FORMERLY GROCER,M,F,Alexander Anderson,SAWYER,30,SEPTEMBER,1862,"1 Queensberry Road, Lockerbie, Dumfries and Galloway",77,Nathan,Davidson,,D,Bethany,Kelman,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6600,1913,6600,3806,3807,6397,6600,1161,3807,3806,1913,6397,NA
6612,Rachel,Aitchison,,W,F,Jordan Campbell,CROFTER OF 14 ACRES,10,MARCH,1862,"17 Glencraig Place, Croc, North Ayrshire",76,Shaun,Aitchison,,D,Alexia,Holmes,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6612,1890,6612,3876,3385,6045,6612,1068,3385,3876,1890,6045,NA
6614,Megan,Murray,HOUSEKEEPER,M,F,Mitchell Innes,COACH BUILDER,22,OCTOBER,1862,"1 Radernie Place, Northbank Farm Steadings, Fife",77,Scott,Murray,,D,Eloise,Mcdonald,,D,C18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6614,1940,6614,3942,3953,6395,6614,1360,3953,3942,1940,6395,NA
6618,Isabella,Mackie,WINDER,W,F,Paul Murray,PROPRIETOR & FARMER OF 100 ACRES EMPLOYING 1 MAN,19,FEBRUARY,1862,"6 Bail Ur, Highland",76,Brad,Mackie,,D,Humayra,Lyon,,D,G83.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6618,1889,6618,3978,3991,6487,6618,1288,3991,3978,1889,6487,NA
6630,Cherry,Burns,SAWYERS WIDOW,W,F,Adam Mcdonald,LAND & HOUSE PROPRIETOR,17,NOVEMBER,1862,"1 Big Sand Road, Highland",77,Benjamin,Burns,,D,Christy,Penman,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6630,1915,6630,4216,4651,5613,6630,1229,4651,4216,1915,5613,NA
6632,Lauren,Mcguire,RESIDENTER,W,F,Hardeep Laing,CROFTER,8,JULY,1863,"3 Castle Street, Aberdeenshire",78,Joshua,Mcguire,,D,Shannon,Brown,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6632,2161,6632,4284,3933,6221,6632,1363,3933,4284,2161,6221,NA
6640,Kirsty,Burns,FARMERS WIFE,M,F,Connor Aitken,GARDENER (DOMESTIC SERVANT),21,SEPTEMBER,1863,"5 Hillside Terrace, Croc, North Ayrshire",78,Charlie,Burns,,D,Lauren,Macfarlane,,D,A09.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6640,1911,6640,4372,4231,6497,6640,1297,4231,4372,1911,6497,NA
6646,Lucy,Wilson,ANNUITANT,M,F,Ethan Mcguire,CONTRACTOR,11,JANUARY,1863,"59 Ard Struan Road, Highland",77,Martin,Wilson,,D,Isabelle,Mclean,,D,I61.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6646,2085,6646,4508,4303,6495,6646,1304,4303,4508,2085,6495,NA
6604,Georgia,Dalgarno,OWNER OF HERITABLE PROPERTY,W,F,Gabriel Robinson,DRAINER,7,NOVEMBER,1869,"1 Corsar Croft, Kirkton, Angus",84,Brad,Dalgarno,,D,Rosie,Nicoll,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6604,2106,6604,3862,3985,6891,6604,1141,3985,3862,2106,6891,NA
6610,Sarah,Campbell,,W,F,Michael Mackenzie,WEAVER,4,JANUARY,1869,"1 Goldenberry Avenue, West Kilbride, North Ayrshire",83,Alex,Campbell,,D,Eden,Whiteford,,D,R60.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6610,1914,6610,3878,3099,6313,6610,1109,3099,3878,1914,6313,NA
6648,Sophie,Burns,LABOURER WIFE,W,F,Aiden Keir,WEAVER,23,DECEMBER,1869,"1 Primrose Crescent, Tulloch, Perth and Kinross",84,George,Burns,,D,Lauren,Jordan,,D,M79.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6648,1888,6648,4506,4665,6611,6648,1306,4665,4506,1888,6611,NA
6670,Emily,Leishman,(WORSTED) KNITTER,W,F,Oliver Murray,WORKING LAPIDARY,9,OCTOBER,1869,"6 St Molios Park, Croc, North Ayrshire",83,Joseph,Leishman,,D,Coleen,Wilson,,D,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6670,1964,6670,4974,4219,6067,6670,1336,4219,4974,1964,6067,NA
6644,Sophie,Dalgarno,WIDOW,W,F,Phillip Perry,LOTTER,11,SEPTEMBER,1871,"1 Park Terrace, Croc, North Ayrshire",86,Cameron,Dalgarno,,D,Megan,Young,,D,R53.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6644,1963,6644,4486,4081,6843,6644,1303,4081,4486,1963,6843,NA
6664,Phoebe,Innes,BREAD & BISKET SELLER,W,F,Joe Gillespie,LABOURER (AG),8,MAY,1876,"30 Paterson Drive, Blairgowrie, Blairgowrie and Rattray",90,Oliver,Innes,,D,Fatima,Burns,,D,I64.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6664,1839,6664,4878,4525,6193,6664,1307,4525,4878,1839,6193,NA
6656,Eleanor,Paterson,FARMER'S WIDOW,W,F,William Currie,BOAT CARPENTER,18,MAY,1876,"1 Henderson Row, Plantation, Fort William",90,Oliver,Paterson,,D,Rhianne,Brand,,D,R54.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6656,1912,6656,4820,4069,6475,6656,1351,4069,4820,1912,6475,NA
6622,Sophia,Nicoll,,W,F,Alexander Mackenzie,CHELSEA PENSIONER,27,FEBRUARY,1877,"1 Almanythie Road, Roanheads, Peterhead",91,Joshua,Nicoll,,D,Nina,Webster,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6622,2086,6622,4062,3453,6905,6622,1294,3453,4062,2086,6905,NA
6626,Lucy,Mckinlay,PAUPER,W,F,Brandon Ramsay,FARMER OF 3 ACRES,7,AUGUST,1877,"38 Kepplestone Gardens, Seafield, Aberdeen City",91,Charlie,Mckinlay,,D,Abigail,Petrie,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6626,1892,6626,4152,2845,5983,6626,1228,2845,4152,1892,5983,NA
6652,Charlotte,Stewart,,W,F,Charles Johnstone,AG LAB,9,JANUARY,1877,"4 St Molios Park, Croc, North Ayrshire",91,Harry,Stewart,,D,Bethany,Gowans,,D,R54.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6652,1916,6652,4678,4445,6043,6652,1368,4445,4678,1916,6043,NA
6636,Orlagh,Jackson,,W,F,Andrew Kelman,ENGINE DRIVER,13,DECEMBER,1877,"15 Orchard Park, Lessudden House, Scottish Borders",92,Calum,Jackson,,D,Madeline,Mcmurray,,D,R54.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6636,1891,6636,4362,4071,6199,6636,1318,4071,4362,1891,6199,NA
6752,Sophie,Ferguson,PROVISION DEALER,M,F,Myles Johnstone,ENGINE SMITH,4,DECEMBER,1856,"1 Seafield Crescent, Highland",70,Liam,Ferguson,,D,Keeley,Brown,,D,R54.02,I50.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,6752,2057,6752,4862,4905,6827,6752,1374,4905,4862,2057,6827,NA
6704,Shannon,Mackenzie,,W,F,Eliot Fullarton,AG LABOURER,25,DECEMBER,1856,"255 Golf Course Road, Girvan, South Ayrshire",70,Mohammed,Mackenzie,,D,Katherine,Ramsay,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6704,1944,6704,3994,4285,6367,6704,1193,4285,3994,1944,6367,NA
6708,Tamara,Andrews,TENANT'S WIFE,W,F,Callum Sutherland,WEAVER,15,JULY,1856,"1 Bracklinn Road, Drumardoch Farm, Callander",69,Kiran,Andrews,,D,Amber,Gowans,,D,J81.00,I51.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,6708,1945,6708,4070,4149,5945,6708,1289,4149,4070,1945,5945,NA
6710,Athena,Hogg,,R,F,Usman Scott,CROFTER,17,MARCH,1856,"3 Monamore Place, Croc, North Ayrshire",69,Benjamin,Hogg,,D,Zoe,Clark,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6710,2110,6710,4092,4297,6651,6710,1290,4297,4092,2110,6651,NA
6724,Josephine,Green,GENERAL SERV,W,F,Anthony Johnson,CARTER,3,JANUARY,1856,"81 Glebe Park, Highland",69,Adam,Green,,D,Sofia,Robertson,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6724,1966,6724,4378,4435,6735,6724,1387,4435,4378,1966,6735,NA
6738,Sadie,Smith,,W,F,Dylan Amos,DOCK LABOURER,9,JUNE,1856,"1 Hartrigge Road, Scaurs, Jedburgh",70,James,Smith,,D,Samerah,Leishman,,D,I64.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6738,2282,6738,4578,4137,6299,6738,1200,4137,4578,2282,6299,NA
6740,Emma,Howie,,R,F,Gareth Jackson,FARM LABOURER,14,JANUARY,1858,"128 The Glebe, East Lothian",71,Corey,Howie,,D,Rebecca,Mccluskey,,D,I64.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6740,2396,6740,4594,4347,6833,6740,1199,4347,4594,2396,6833,NA
6742,Paige,Mccormick,DARY KEEPER,W,F,Benedict Rae,AG LAB,29,APRIL,1858,"1 Glenesk Road, Langholm, Dumfries and Galloway",72,Charlie,Mccormick,,D,Megan,Turner,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6742,2060,6742,4740,4451,5715,6742,1239,4451,4740,2060,5715,NA
6756,Faith,Macfarlane,,M,F,Nicholas Mcdonald,BOAT CARPENTER,7,JANUARY,1859,"9 Glencraig Place, Croc, North Ayrshire",72,Lamin,Macfarlane,,D,Ellen,Paterson,,D,J40.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6756,2108,6756,4976,4375,7109,6756,1396,4375,4976,2108,7109,NA
6714,Yolande,Ramsay,HOUSE KEEPER,W,F,Henry Smith,FARMER OF 70 ACRES,26,JANUARY,1859,"1 Orchard Park, Lessudden House, Scottish Borders",72,Daniel,Ramsay,,D,Briana,Edwards,,D,I38.01,G83.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,6714,2026,6714,4168,3993,6469,6714,1272,3993,4168,2026,6469,NA
6734,Rebecca,Burns,FEMALE AG LAB,W,F,Tomas Potts,WAREHOUSE PORTER,30,JANUARY,1859,"8 Arranton Place, Croc, North Ayrshire",72,George,Burns,,D,Lauren,Jordan,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6734,1942,6734,4506,4665,6355,6734,1306,4665,4506,1942,6355,NA
6726,Yasmin,Smith,RETIRED SERVANT,W,F,Adam Ramsay,ROAD MAN,2,FEBRUARY,1860,"1 Kinnaird Street, Cairnie, Angus",73,Samuel,Smith,,D,Sophie,Gowans,,D,M79.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6726,1968,6726,4388,3639,6457,6726,1320,3639,4388,1968,6457,NA
6748,Rebecca,Mcdowall,GROCER,R,F,Thomas Wales,SMALL FARMER & LABOURER,30,AUGUST,1860,"2 Sauchie Court, Hillpark, Bannockburn",74,Liam,Mcdowall,,D,Shawna,Johnstone,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6748,2329,6748,4846,3493,7769,6748,1395,3493,4846,2329,7769,NA
6816,Natalia,Mcgarva,WASHER WOMAN,R,F,Dean Garland,INNKEEPER,28,OCTOBER,1855,"3 Murray Crescent, Croc, North Ayrshire",68,Nathan,Mcgarva,,D,Charlotte,Taylor,,D,J40.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6816,2242,6816,4420,4379,6909,6816,1412,4379,4420,2242,6909,NA
6806,Hannah,Forbes,,W,F,Robert Keddie,PENSIONER,1,MARCH,1857,"13 St Molios Park, Croc, North Ayrshire",69,Marc,Forbes,,D,Esther,Logan,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6806,2220,6806,4290,3857,6055,6806,1234,3857,4290,2220,6055,NA
6810,Naomi,Taylor,PAUPER FORMERLY HOUSEMAID,M,F,Luke Little,CHELSEA PENSIONER,24,MAY,1857,"4 Haddo Crescent, Aberdeenshire",69,Joseph,Taylor,,D,Kimberley,Kerr,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6810,2009,6810,4344,4023,6649,6810,1298,4023,4344,2009,6649,NA
6836,Kirsty,Brand,LATE HOUSE MAID,W,F,Oscar Gibb,NAILOR,16,DECEMBER,1865,"1 Janefield Rise, Allanbank, Lauder",77,Tyler,Brand,,D,Chloe,Ruddy,,D,B54.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6836,2007,6836,4916,4753,6819,6836,1373,4753,4916,2007,6819,NA
6798,Katie,Ross,PAUPER,W,F,Luke Wood,GUN POWDER MAKER,29,AUGUST,1865,"1 Lagrannoch Drive, Braeleny Farm, Stirling",78,Jordan,Ross,,D,Opeyemi,Edwards,,D,I31.30,I51.50,I72.90,SYNTHETIC DATA PRODUCED USING VALIPOP,6798,2004,6798,4158,4115,6989,6798,1409,4115,4158,2004,6989,NA
6786,Abbie,Grant,,W,F,James Mcguire,PORTER,3,JULY,1865,"75 Knock View, Aberdeenshire",77,Christopher,Grant,,D,Jessica,O'connor,,D,R54.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6786,1840,6786,4024,3401,6137,6786,1383,3401,4024,1840,6137,NA
6800,Maaria,Rice,FORMERLY DOMESTIC SERV,W,F,Jay Mclaren,COLLECTOR OF AP AT RAILWAY,6,MAY,1865,"119 Woodlands Avenue, South Lanarkshire",78,Keifer,Rice,,D,Alisha,Davidson,,D,R52.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6800,2006,6800,4146,3733,7091,6800,1273,3733,4146,2006,7091,NA
6838,Madison,Petrie,HOUSE PROPRIETOR,W,F,James Anderson,HOUSE PROPRIETOR,13,NOVEMBER,1865,"2 Muir Gardens, Northbank Farm Steadings, Fife",78,Sam,Petrie,,D,Mikaela,Aitkenhead,,D,K74.60,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6838,1987,6838,4992,5037,4603,6838,1421,5037,4992,1987,4603,NA
6834,Megan,Paterson,,R,F,Benjamin Johnson,CROFTER OF 5 ACRES,13,SEPTEMBER,1865,"1 Dechmont, Whitehills, East Kilbride",78,Oliver,Paterson,,D,Rhianne,Brand,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6834,2397,6834,4820,4069,6393,6834,1351,4069,4820,2397,6393,NA
6882,Emilia,Beaton,,M,F,Alex Robinson,MARKET GARDENER (7 1/2 ACRES),12,APRIL,1855,"1 Douglas Avenue, Kirkton, Angus",67,Josh,Beaton,,D,Syed,Brand,,D,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6882,1990,6882,4228,4513,6383,6882,1230,4513,4228,1990,6383,NA
6890,Abi,Burns,,W,F,Joe Macphail,POTATOE DEALER,19,APRIL,1856,"89 Carbost Hall Road, Highland",67,Charlie,Burns,,D,Lauren,Macfarlane,,D,R53.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6890,1988,6890,4372,4231,6737,6890,1297,4231,4372,1988,6737,NA
6904,Francesca,Macphail,,W,F,Hayden Middleton,FREESTONE QUARRIER,27,OCTOBER,1857,"1 Clanranald Terrace, Highland",69,George,Macphail,,D,Lucy,Dunn,,D,K76.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6904,1970,6904,4604,3213,6567,6904,1390,3213,4604,1970,6567,NA
6910,Amanda,Aitken,,W,F,Aaron Andrews,JOBBING GARDENER,4,SEPTEMBER,1857,"18 Glencraig Place, Croc, North Ayrshire",69,Mohammad,Aitken,,D,Aishah,Young,,D,R53.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6910,1972,6910,4724,3603,6359,6910,1335,3603,4724,1972,6359,NA
6880,Ella,Murray,STOCKING KNITTER,W,F,Jed Burns,GARDNER,12,MAY,1860,"5 Common Road, Cellardyke, Fife",71,Braden,Murray,,D,Eleanor,Mccluskey,,D,K31.91,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,6880,1991,6880,4232,3235,6129,6880,1198,3235,4232,1991,6129,NA
6898,Grace,Thomson,FARMER'S WIFE,M,F,Rickie Leishman,SLATER,20,JANUARY,1863,"19 Glencraig Place, Croc, North Ayrshire",74,Zachary,Thomson,,D,Natalya,Melville,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6898,1973,6898,4518,4237,6499,6898,1433,4237,4518,1973,6499,NA
6928,Madison,O'donnell,TAMBOURER,W,F,Charles Connelly,FARMER OF 35 ACRES,4,DECEMBER,1868,"115 Pipeland Road, Northbank Farm Steadings, St Andrews",80,Jamie,O'donnell,,D,Elizabeth,Hawthorne,,D,R53.03,R54.05,,SYNTHETIC DATA PRODUCED USING VALIPOP,6928,1971,6928,5230,4593,6657,6928,1398,4593,5230,1971,6657,NA
6896,Isobel,Ferguson,SUPPORTED BY HER CHILDREN,W,F,Fahad Melville,POST OFFICE MESSENGER,29,MARCH,1868,"11 Arranton Place, Croc, North Ayrshire",79,Jorden,Ferguson,,D,Abigail,Edwards,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6896,2601,6896,4496,4607,7637,6896,1431,4607,4496,2601,7637,NA
6884,Bonny,Mcguire,,W,F,Joseph Robertson,FUNDHOLDER,31,MARCH,1868,"4 Knockhall Road, Aberdeenshire",79,Christopher,Mcguire,,D,Rawan,Edwards,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6884,1989,6884,4214,4003,6897,6884,1149,4003,4214,1989,6897,NA
6972,Siobhan,Webster,,M,F,Harry Mclaren,OUT DOOR SERVANT,29,MAY,1861,"125 Lagrannoch Drive, Braeleny Farm, Stirling",71,Owen,Webster,,D,Joanna,Stewart,,D,R54.05,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,6972,2194,6972,4450,4447,7199,6972,1346,4447,4450,2194,7199,NA
6992,Henrietta,Doig,FARMER OF 117 ACRES EMPLOYING 6 LABORERS & 2 PLOUGHMEN,W,F,Christopher Mcmillan,COTTON WEAVER,17,APRIL,1861,"2 The Green, Swinton Dene, Scottish Borders",71,John,Doig,,D,Brodie,Johnstone,,D,C20.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6992,2195,6992,4840,3231,6623,6992,1394,3231,4840,2195,6623,NA
7010,Chloe,Williams,,M,F,Connor Little,CARTER,10,MAY,1861,"12 Castle Road, Genoch Farm, South Ayrshire",72,Stephen,Williams,,D,Harley,Crosbie,,D,I51.90,I66.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,7010,2367,7010,5192,5007,7739,7010,1465,5007,5192,2367,7739,NA
6980,Stacey,Hay,,W,F,Jed Logan,COPPER SMITH,20,DECEMBER,1868,"1 Fairways, Abbotsmeadow, Melrose",79,Elliott,Hay,,D,Chloe,Patterson,,D,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6980,2141,6980,4536,4575,6903,6980,1300,4575,4536,2141,6903,NA
6988,Charlotte,Stewart,,W,F,Joseph Christie,FARMER OF 370 ACRES EMPOYING 5 LABOURERS,18,SEPTEMBER,1868,"1 Scott Grove, Aberdeenshire",79,Harry,Stewart,,D,Bethany,Gowans,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6988,2111,6988,4678,4445,6621,6988,1368,4445,4678,2111,6621,NA
6998,Isobel,Brand,,R,F,Ryan Mcguire,SHEPHERD,11,APRIL,1868,"2 School Park, Highland",79,Tyler,Brand,,D,Chloe,Ruddy,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6998,2486,6998,4916,4753,7661,6998,1373,4753,4916,2486,7661,NA
7008,Niamh,Smith,SHOE DEALER,W,F,Samuel Cooney,,12,AUGUST,1870,"1 Redfield Road, Borrowfield, Montrose",81,Thomas,Smith,,D,Louise,Martin,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7008,2115,7008,5116,4661,5811,7008,1464,4661,5116,2115,5811,NA
7014,Chloe,Menzies,LODG KEEPER,W,F,Rowan Flynn,MERCHANT,26,MAY,1870,"1 Golf Course Road, Girvan, South Ayrshire",80,Matthew,Menzies,,D,Kimberly,Pollock,,D,R54.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7014,2064,7014,5206,4135,6575,7014,1469,4135,5206,2064,6575,NA
7018,Evie,Sutherland,,W,F,Kane Mckillop,AG LAB,1,OCTOBER,1871,"52 Fore Street, Aberdeenshire",82,Adam,Sutherland,,D,Michaela,Johnson,,D,R54.05,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,7018,2112,7018,5300,4129,6917,7018,1472,4129,5300,2112,6917,NA
6962,Emily,Porter,FUNDHOLDER,W,F,Jordan Hay,LABOURER IRON WORKS,12,OCTOBER,1871,"2 Janefield Rise, Allanbank, Lauder",82,Sean,Porter,,D,Flora,Smith,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6962,2062,6962,4308,4433,6899,6962,1274,4433,4308,2062,6899,NA
7000,Jamie-leigh,Mckinlay,SILK WARP WINDER,W,F,Alexander Young,SHOEMAKER,19,OCTOBER,1872,"5 Glencraig Place, Croc, North Ayrshire",83,Liam,Mckinlay,,D,Nia,Mccluskey,,D,A09.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7000,2063,7000,4972,5609,6473,7000,1459,5609,4972,2063,6473,NA
6968,Chloe,Adamson,,W,F,Joseph Main,LABOURER,13,JUNE,1872,"5 Castle Road, Genoch Farm, South Ayrshire",82,Harjeet,Adamson,,D,Rachel,Paterson,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6968,1861,6968,4358,3723,6493,6968,1319,3723,4358,1861,6493,NA
7004,Heather,Macfarlane,FARMER OF 30 ACRES,W,F,Benjamin Mccue,SHIP BROKER EMPLOYING 34 SEAMAN 3 CLERKS,24,JANUARY,1872,"1 High Street, Brora, Highland",82,Lamin,Macfarlane,,D,Ellen,Paterson,,D,R54.05,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,7004,2142,7004,4976,4375,6605,7004,1396,4375,4976,2142,6605,NA
6966,Nicola,Robinson,PAUPER,M,F,Dean Lyon,FARM SERV FORMERLY,10,JUNE,1872,"7 Weirgate Way, Lessudden House, Scottish Borders",82,Shaun,Robinson,,D,Abby,Innes,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,6966,1893,6966,4386,4117,7011,6966,1113,4117,4386,1893,7011,NA
